// Negative examples, including created ones.
advisedby(person38, person182). % Provenance: a randomly generated negative example.
advisedby(person38, person46). % Provenance: a randomly generated negative example.
advisedby(person38, person351). % Provenance: a randomly generated negative example.
advisedby(person38, person280). % Provenance: a randomly generated negative example.
advisedby(person38, person429). % Provenance: a randomly generated negative example.
advisedby(person38, person22). % Provenance: a randomly generated negative example.
advisedby(person38, person205). % Provenance: a randomly generated negative example.
advisedby(person38, person249). % Provenance: a randomly generated negative example.
advisedby(person38, person428). % Provenance: a randomly generated negative example.
advisedby(person38, person419). % Provenance: a randomly generated negative example.
advisedby(person38, person165). % Provenance: a randomly generated negative example.
advisedby(person38, person340). % Provenance: a randomly generated negative example.
advisedby(person38, person335). % Provenance: a randomly generated negative example.
advisedby(person38, person200). % Provenance: a randomly generated negative example.
advisedby(person38, person426). % Provenance: a randomly generated negative example.
advisedby(person38, person321). % Provenance: a randomly generated negative example.
advisedby(person38, person4). % Provenance: a randomly generated negative example.
advisedby(person187, person68). % Provenance: a randomly generated negative example.
advisedby(person187, person242). % Provenance: a randomly generated negative example.
advisedby(person187, person82). % Provenance: a randomly generated negative example.
advisedby(person187, person155). % Provenance: a randomly generated negative example.
advisedby(person187, person306). % Provenance: a randomly generated negative example.
advisedby(person187, person342). % Provenance: a randomly generated negative example.
advisedby(person187, person23). % Provenance: a randomly generated negative example.
advisedby(person187, person96). % Provenance: a randomly generated negative example.
advisedby(person187, person157). % Provenance: a randomly generated negative example.
advisedby(person187, person166). % Provenance: a randomly generated negative example.
advisedby(person187, person129). % Provenance: a randomly generated negative example.
advisedby(person187, person90). % Provenance: a randomly generated negative example.
