// Negative examples, including created ones.
advisedby(person203, person45). % Provenance: a randomly generated negative example.
advisedby(person203, person144). % Provenance: a randomly generated negative example.
advisedby(person203, person235). % Provenance: a randomly generated negative example.
advisedby(person203, person311). % Provenance: a randomly generated negative example.
advisedby(person203, person397). % Provenance: a randomly generated negative example.
advisedby(person203, person391). % Provenance: a randomly generated negative example.
advisedby(person203, person392). % Provenance: a randomly generated negative example.
advisedby(person203, person14). % Provenance: a randomly generated negative example.
advisedby(person203, person310). % Provenance: a randomly generated negative example.
advisedby(person203, person358). % Provenance: a randomly generated negative example.
advisedby(person203, person222). % Provenance: a randomly generated negative example.
advisedby(person203, person84). % Provenance: a randomly generated negative example.
advisedby(person203, person89). % Provenance: a randomly generated negative example.
advisedby(person203, person312). % Provenance: a randomly generated negative example.
advisedby(person203, person370). % Provenance: a randomly generated negative example.
advisedby(person203, person19). % Provenance: a randomly generated negative example.
advisedby(person203, person124). % Provenance: a randomly generated negative example.
advisedby(person203, person432). % Provenance: a randomly generated negative example.
advisedby(person203, person18). % Provenance: a randomly generated negative example.
advisedby(person203, person123). % Provenance: a randomly generated negative example.
advisedby(person203, person266). % Provenance: a randomly generated negative example.
advisedby(person203, person232). % Provenance: a randomly generated negative example.
advisedby(person384, person62). % Provenance: a randomly generated negative example.
advisedby(person384, person418). % Provenance: a randomly generated negative example.
advisedby(person384, person58). % Provenance: a randomly generated negative example.
advisedby(person384, person35). % Provenance: a randomly generated negative example.
